region,county,state,risk_score,lat,lon
"Mcintosh County, 40.0",Mcintosh County,40.0,0.015600000000000001,39.8283,-98.5795
"Mckean County, 42.0",Mckean County,42.0,0.015,39.8283,-98.5795
"Mckenzie County, 38.0",Mckenzie County,38.0,0.007480302359908819,39.8283,-98.5795
"Mckinley County, 35.0",Mckinley County,35.0,0.017358869314193726,39.8283,-98.5795
"Mclean County, 17.0",Mclean County,17.0,0.0126,39.8283,-98.5795
"Mclean County, 21.0",Mclean County,21.0,0.016480302438139915,39.8283,-98.5795
"Mclean County, 38.0",Mclean County,38.0,0.008680304512381554,39.8283,-98.5795
"Mclennan County, 48.0",Mclennan County,48.0,0.013200000000000002,39.8283,-98.5795
"Mcleod County, 27.0",Mcleod County,27.0,0.013200000000000002,39.8283,-98.5795
"Mcminn County, 47.0",Mcminn County,47.0,0.013951734639704227,39.8283,-98.5795
"Mcmullen County, 48.0",Mcmullen County,48.0,0.015216016210615635,39.8283,-98.5795
"Mcnairy County, 47.0",Mcnairy County,47.0,0.01339458767324686,39.8283,-98.5795
"Mcpherson County, 20.0",Mcpherson County,20.0,0.0102,39.8283,-98.5795
"Mcpherson County, 31.0",Mcpherson County,31.0,0.012899999999999998,39.8283,-98.5795
"Mcpherson County, 46.0",Mcpherson County,46.0,0.008100000000000001,39.8283,-98.5795
"Meade County, 20.0",Meade County,20.0,0.0117,39.8283,-98.5795
"Meade County, 21.0",Meade County,21.0,0.015280304476618767,39.8283,-98.5795
"Meade County, 46.0",Meade County,46.0,0.0063,39.8283,-98.5795
"Meagher County, 30.0",Meagher County,30.0,0.006923156324774027,39.8283,-98.5795
"Mecklenburg County, 37.0",Mecklenburg County,37.0,0.012299999999999998,39.8283,-98.5795
"Mecklenburg County, 51.0",Mecklenburg County,51.0,0.012,39.8283,-98.5795
"Mecosta County, 26.0",Mecosta County,26.0,0.02132316865026951,39.8283,-98.5795
"Medina County, 39.0",Medina County,39.0,0.010694589465856552,39.8283,-98.5795
"Medina County, 48.0",Medina County,48.0,0.0138,39.8283,-98.5795
"Meeker County, 27.0",Meeker County,27.0,0.013200000000000002,39.8283,-98.5795
"Meigs County, 39.0",Meigs County,39.0,0.022244596853852272,39.8283,-98.5795
"Meigs County, 47.0",Meigs County,47.0,0.015751734375953674,39.8283,-98.5795
"Mellette County, 46.0",Mellette County,46.0,0.0135,39.8283,-98.5795
"Menard County, 17.0",Menard County,17.0,0.0117,39.8283,-98.5795
"Menard County, 48.0",Menard County,48.0,0.0144,39.8283,-98.5795
"Mendocino County, 6.0",Mendocino County,6.0,0.0174,39.8283,-98.5795
"Menifee County, 21.0",Menifee County,21.0,0.022008873522281647,39.8283,-98.5795
"Menominee County, 26.0",Menominee County,26.0,0.01570887491106987,39.8283,-98.5795
"Menominee County, 55.0",Menominee County,55.0,0.0231,39.8283,-98.5795
"Merced County, 6.0",Merced County,6.0,0.02974460832774639,39.8283,-98.5795
"Mercer County, 17.0",Mercer County,17.0,0.014658869244158268,39.8283,-98.5795
"Mercer County, 21.0",Mercer County,21.0,0.014851734973490238,39.8283,-98.5795
"Mercer County, 29.0",Mercer County,29.0,0.0147,39.8283,-98.5795
"Mercer County, 34.0",Mercer County,34.0,0.0171,39.8283,-98.5795
"Mercer County, 38.0",Mercer County,38.0,0.0099,39.8283,-98.5795
"Mercer County, 39.0",Mercer County,39.0,0.0108,39.8283,-98.5795
"Mercer County, 42.0",Mercer County,42.0,0.0171,39.8283,-98.5795
"Mercer County, 54.0",Mercer County,54.0,0.013200000000000002,39.8283,-98.5795
"Meriwether County, 13.0",Meriwether County,13.0,0.01339458767324686,39.8283,-98.5795
"Merrick County, 31.0",Merrick County,31.0,0.00737315509468317,39.8283,-98.5795
"Merrimack County, 33.0",Merrimack County,33.0,0.0084,39.8283,-98.5795
"Mesa County, 8.0",Mesa County,8.0,0.014144581742584705,39.8283,-98.5795
"Metcalfe County, 21.0",Metcalfe County,21.0,0.01603030227124691,39.8283,-98.5795
"Miami County, 18.0",Miami County,18.0,0.015087438747286797,39.8283,-98.5795
"Miami County, 20.0",Miami County,20.0,0.012299999999999998,39.8283,-98.5795
"Miami County, 39.0",Miami County,39.0,0.0138,39.8283,-98.5795
"Miami-Dade County, 12.0",Miami-Dade County,12.0,0.0087,39.8283,-98.5795
"Middlesex County, 25.0",Middlesex County,25.0,0.013200000000000002,39.8283,-98.5795
"Middlesex County, 34.0",Middlesex County,34.0,0.0174,39.8283,-98.5795
"Middlesex County, 51.0",Middlesex County,51.0,0.0096,39.8283,-98.5795
"Midland County, 26.0",Midland County,26.0,0.015494582243263721,39.8283,-98.5795
"Midland County, 48.0",Midland County,48.0,0.0105,39.8283,-98.5795
"Mifflin County, 42.0",Mifflin County,42.0,0.012299999999999998,39.8283,-98.5795
"Milam County, 48.0",Milam County,48.0,0.0147,39.8283,-98.5795
"Millard County, 49.0",Millard County,49.0,0.0111,39.8283,-98.5795
"Mille Lacs County, 27.0",Mille Lacs County,27.0,0.015299999999999998,39.8283,-98.5795
"Miller County, 13.0",Miller County,13.0,0.009344588965177536,39.8283,-98.5795
"Miller County, 29.0",Miller County,29.0,0.011399999999999999,39.8283,-98.5795
"Miller County, 5.0",Miller County,5.0,0.015,39.8283,-98.5795
"Mills County, 19.0",Mills County,19.0,0.013200000000000002,39.8283,-98.5795
"Mills County, 48.0",Mills County,48.0,0.0126,39.8283,-98.5795
"Milwaukee County, 55.0",Milwaukee County,55.0,0.012899999999999998,39.8283,-98.5795
"Miner County, 46.0",Miner County,46.0,0.0073945848271250725,39.8283,-98.5795
"Mineral County, 30.0",Mineral County,30.0,0.013330302201211452,39.8283,-98.5795
"Mineral County, 32.0",Mineral County,32.0,0.02995886281132698,39.8283,-98.5795
"Mineral County, 54.0",Mineral County,54.0,0.013200000000000002,39.8283,-98.5795
"Mineral County, 8.0",Mineral County,8.0,0.018001729622483253,39.8283,-98.5795
"Mingo County, 54.0",Mingo County,54.0,0.0225,39.8283,-98.5795
"Minidoka County, 16.0",Minidoka County,16.0,0.0105,39.8283,-98.5795
"Minnehaha County, 46.0",Minnehaha County,46.0,0.006600000000000001,39.8283,-98.5795
"Missaukee County, 26.0",Missaukee County,26.0,0.018087444826960564,39.8283,-98.5795
"Mississippi County, 29.0",Mississippi County,29.0,0.021,39.8283,-98.5795
"Mississippi County, 5.0",Mississippi County,5.0,0.015,39.8283,-98.5795
"Missoula County, 30.0",Missoula County,30.0,0.008273155428469181,39.8283,-98.5795
"Mitchell County, 13.0",Mitchell County,13.0,0.012299999999999998,39.8283,-98.5795
"Mitchell County, 19.0",Mitchell County,19.0,0.0096,39.8283,-98.5795
"Mitchell County, 20.0",Mitchell County,20.0,0.013200000000000002,39.8283,-98.5795
"Mitchell County, 37.0",Mitchell County,37.0,0.016351718455553055,39.8283,-98.5795
"Mitchell County, 48.0",Mitchell County,48.0,0.011399999999999999,39.8283,-98.5795
"Mobile County, 1.0",Mobile County,1.0,0.011487443000078201,39.8283,-98.5795
"Moca Municipio, 72.0",Moca Municipio,72.0,0.0231,39.8283,-98.5795
"Modoc County, 6.0",Modoc County,6.0,0.020101726055145264,39.8283,-98.5795
"Moffat County, 8.0",Moffat County,8.0,0.013073165901005268,39.8283,-98.5795
"Mohave County, 4.0",Mohave County,4.0,0.015899999999999997,39.8283,-98.5795
"Moniteau County, 29.0",Moniteau County,29.0,0.0111,39.8283,-98.5795
"Monmouth County, 34.0",Monmouth County,34.0,0.015,39.8283,-98.5795
"Mono County, 6.0",Mono County,6.0,0.013137446716427803,39.8283,-98.5795
"Monona County, 19.0",Monona County,19.0,0.0105,39.8283,-98.5795
"Monongalia County, 54.0",Monongalia County,54.0,0.0105,39.8283,-98.5795
"Monroe County, 1.0",Monroe County,1.0,0.0165,39.8283,-98.5795
"Monroe County, 12.0",Monroe County,12.0,0.0093,39.8283,-98.5795
"Monroe County, 13.0",Monroe County,13.0,0.00964458379894495,39.8283,-98.5795
"Monroe County, 17.0",Monroe County,17.0,0.0099,39.8283,-98.5795
"Monroe County, 18.0",Monroe County,18.0,0.012,39.8283,-98.5795
"Monroe County, 19.0",Monroe County,19.0,0.0147,39.8283,-98.5795
"Monroe County, 21.0",Monroe County,21.0,0.015837449580430984,39.8283,-98.5795
"Monroe County, 26.0",Monroe County,26.0,0.0186,39.8283,-98.5795
"Monroe County, 28.0",Monroe County,28.0,0.0165,39.8283,-98.5795
"Monroe County, 29.0",Monroe County,29.0,0.0141,39.8283,-98.5795
"Monroe County, 36.0",Monroe County,36.0,0.0126,39.8283,-98.5795
"Monroe County, 39.0",Monroe County,39.0,0.020787447690963745,39.8283,-98.5795
"Monroe County, 42.0",Monroe County,42.0,0.015299999999999998,39.8283,-98.5795
"Monroe County, 47.0",Monroe County,47.0,0.012644587084650993,39.8283,-98.5795
"Monroe County, 5.0",Monroe County,5.0,0.0168,39.8283,-98.5795
"Monroe County, 54.0",Monroe County,54.0,0.015899999999999997,39.8283,-98.5795
"Monroe County, 55.0",Monroe County,55.0,0.008444590494036674,39.8283,-98.5795
"Montague County, 48.0",Montague County,48.0,0.015,39.8283,-98.5795
"Montcalm County, 26.0",Montcalm County,26.0,0.016480302438139915,39.8283,-98.5795
"Monterey County, 6.0",Monterey County,6.0,0.02147315815091133,39.8283,-98.5795
"Montezuma County, 8.0",Montezuma County,8.0,0.016244594007730484,39.8283,-98.5795
"Montgomery County, 1.0",Montgomery County,1.0,0.010501730255782604,39.8283,-98.5795
"Montgomery County, 13.0",Montgomery County,13.0,0.013351730071008205,39.8283,-98.5795
"Montgomery County, 17.0",Montgomery County,17.0,0.0141,39.8283,-98.5795
"Montgomery County, 18.0",Montgomery County,18.0,0.010116014629602432,39.8283,-98.5795
"Montgomery County, 19.0",Montgomery County,19.0,0.0087,39.8283,-98.5795
"Montgomery County, 20.0",Montgomery County,20.0,0.0147,39.8283,-98.5795
"Montgomery County, 21.0",Montgomery County,21.0,0.01678031124174595,39.8283,-98.5795
"Montgomery County, 24.0",Montgomery County,24.0,0.012,39.8283,-98.5795
"Montgomery County, 28.0",Montgomery County,28.0,0.013200000000000002,39.8283,-98.5795
"Montgomery County, 29.0",Montgomery County,29.0,0.011399999999999999,39.8283,-98.5795
"Montgomery County, 36.0",Montgomery County,36.0,0.012899999999999998,39.8283,-98.5795
"Montgomery County, 37.0",Montgomery County,37.0,0.013200000000000002,39.8283,-98.5795
"Montgomery County, 39.0",Montgomery County,39.0,0.0165,39.8283,-98.5795
"Montgomery County, 42.0",Montgomery County,42.0,0.012299999999999998,39.8283,-98.5795
"Montgomery County, 47.0",Montgomery County,47.0,0.012,39.8283,-98.5795
"Montgomery County, 48.0",Montgomery County,48.0,0.0138,39.8283,-98.5795
"Montgomery County, 5.0",Montgomery County,5.0,0.015,39.8283,-98.5795
"Montgomery County, 51.0",Montgomery County,51.0,0.0138,39.8283,-98.5795
"Montmorency County, 26.0",Montmorency County,26.0,0.02498745359480381,39.8283,-98.5795
"Montour County, 42.0",Montour County,42.0,0.0105,39.8283,-98.5795
"Montrose County, 8.0",Montrose County,8.0,0.014380304142832756,39.8283,-98.5795
"Moody County, 46.0",Moody County,46.0,0.0072,39.8283,-98.5795
"Moore County, 37.0",Moore County,37.0,0.0117,39.8283,-98.5795
"Moore County, 47.0",Moore County,47.0,0.010908870957791805,39.8283,-98.5795
"Moore County, 48.0",Moore County,48.0,0.0099,39.8283,-98.5795
"Mora County, 35.0",Mora County,35.0,0.01817314699292183,39.8283,-98.5795
"Morehouse Parish, 22.0",Morehouse Parish,22.0,0.020037436857819557,39.8283,-98.5795
"Morgan County, 1.0",Morgan County,1.0,0.008058869279921055,39.8283,-98.5795
"Morgan County, 13.0",Morgan County,13.0,0.009344588965177536,39.8283,-98.5795
"Morgan County, 17.0",Morgan County,17.0,0.012899999999999998,39.8283,-98.5795
"Morgan County, 18.0",Morgan County,18.0,0.011294589377939701,39.8283,-98.5795
"Morgan County, 21.0",Morgan County,21.0,0.019716013222932816,39.8283,-98.5795
"Morgan County, 29.0",Morgan County,29.0,0.016200000000000003,39.8283,-98.5795
"Morgan County, 39.0",Morgan County,39.0,0.017530301585793495,39.8283,-98.5795
"Morgan County, 47.0",Morgan County,47.0,0.0126874428242445,39.8283,-98.5795
"Morgan County, 49.0",Morgan County,49.0,0.0108,39.8283,-98.5795
"Morgan County, 54.0",Morgan County,54.0,0.0111,39.8283,-98.5795
"Morgan County, 8.0",Morgan County,8.0,0.013308871537446976,39.8283,-98.5795
"Morovis Municipio, 72.0",Morovis Municipio,72.0,0.0237,39.8283,-98.5795
"Morrill County, 31.0",Morrill County,31.0,0.0087,39.8283,-98.5795
"Morris County, 20.0",Morris County,20.0,0.0108,39.8283,-98.5795
"Morris County, 34.0",Morris County,34.0,0.0141,39.8283,-98.5795
"Morris County, 48.0",Morris County,48.0,0.0171,39.8283,-98.5795
"Morrison County, 27.0",Morrison County,27.0,0.015299999999999998,39.8283,-98.5795
"Morrow County, 39.0",Morrow County,39.0,0.01358744315803051,39.8283,-98.5795
"Morrow County, 41.0",Morrow County,41.0,0.0144,39.8283,-98.5795
"Morton County, 20.0",Morton County,20.0,0.013200000000000002,39.8283,-98.5795
"Morton County, 38.0",Morton County,38.0,0.007673158310353756,39.8283,-98.5795
"Motley County, 48.0",Motley County,48.0,0.016200000000000003,39.8283,-98.5795
"Moultrie County, 17.0",Moultrie County,17.0,0.0126,39.8283,-98.5795
"Mountrail County, 38.0",Mountrail County,38.0,0.008123159408569336,39.8283,-98.5795
"Mower County, 27.0",Mower County,27.0,0.011399999999999999,39.8283,-98.5795
"Muhlenberg County, 21.0",Muhlenberg County,21.0,0.018901729956269264,39.8283,-98.5795
"Multnomah County, 41.0",Multnomah County,41.0,0.0165,39.8283,-98.5795
"Murray County, 13.0",Murray County,13.0,0.012237446382641792,39.8283,-98.5795
"Murray County, 27.0",Murray County,27.0,0.0126,39.8283,-98.5795
"Murray County, 40.0",Murray County,40.0,0.0111,39.8283,-98.5795
"Muscatine County, 19.0",Muscatine County,19.0,0.013200000000000002,39.8283,-98.5795
"Muscogee County, 13.0",Muscogee County,13.0,0.013030306436121464,39.8283,-98.5795
"Muskegon County, 26.0",Muskegon County,26.0,0.0186,39.8283,-98.5795
"Muskingum County, 39.0",Muskingum County,39.0,0.01517315860837698,39.8283,-98.5795
"Muskogee County, 40.0",Muskogee County,40.0,0.0141,39.8283,-98.5795
"Musselshell County, 30.0",Musselshell County,30.0,0.013200000000000002,39.8283,-98.5795
"Nacogdoches County, 48.0",Nacogdoches County,48.0,0.015299999999999998,39.8283,-98.5795
"Naguabo Municipio, 72.0",Naguabo Municipio,72.0,0.024599999999999997,39.8283,-98.5795
"Nance County, 31.0",Nance County,31.0,0.007608870510011911,39.8283,-98.5795
"Nantucket County/Town, 25.0",Nantucket County/Town,25.0,0.021044587716460228,39.8283,-98.5795
"Napa County, 6.0",Napa County,6.0,0.012899999999999998,39.8283,-98.5795
"Naranjito Municipio, 72.0",Naranjito Municipio,72.0,0.024,39.8283,-98.5795
"Nash County, 37.0",Nash County,37.0,0.015899999999999997,39.8283,-98.5795
"Nassau County, 12.0",Nassau County,12.0,0.013200000000000002,39.8283,-98.5795
"Nassau County, 36.0",Nassau County,36.0,0.0111,39.8283,-98.5795
"Natchitoches Parish, 22.0",Natchitoches Parish,22.0,0.01780886948108673,39.8283,-98.5795
"Natrona County, 56.0",Natrona County,56.0,0.010244589298963547,39.8283,-98.5795
"Naugatuck Valley Planning Region, 9.0",Naugatuck Valley Planning Region,9.0,0.012899999999999998,39.8283,-98.5795
"Navajo County, 4.0",Navajo County,4.0,0.0192,39.8283,-98.5795
"Navarro County, 48.0",Navarro County,48.0,0.015899999999999997,39.8283,-98.5795
"Nelson County, 21.0",Nelson County,21.0,0.014701730571687222,39.8283,-98.5795
"Nelson County, 38.0",Nelson County,38.0,0.007651729509234428,39.8283,-98.5795
"Nelson County, 51.0",Nelson County,51.0,0.0102,39.8283,-98.5795
"Nemaha County, 20.0",Nemaha County,20.0,0.0096,39.8283,-98.5795
"Nemaha County, 31.0",Nemaha County,31.0,0.010608873330056667,39.8283,-98.5795
"Neosho County, 20.0",Neosho County,20.0,0.013200000000000002,39.8283,-98.5795
"Neshoba County, 28.0",Neshoba County,28.0,0.012899999999999998,39.8283,-98.5795
"Ness County, 20.0",Ness County,20.0,0.0102,39.8283,-98.5795
"Nevada County, 5.0",Nevada County,5.0,0.0171,39.8283,-98.5795
"Nevada County, 6.0",Nevada County,6.0,0.015299999999999998,39.8283,-98.5795
"New Castle County, 10.0",New Castle County,10.0,0.015899999999999997,39.8283,-98.5795
"New Hanover County, 37.0",New Hanover County,37.0,0.0111,39.8283,-98.5795
"New Kent County, 51.0",New Kent County,51.0,0.0099,39.8283,-98.5795
"New Madrid County, 29.0",New Madrid County,29.0,0.0177,39.8283,-98.5795
"New York County, 36.0",New York County,36.0,0.015600000000000001,39.8283,-98.5795
"Newaygo County, 26.0",Newaygo County,26.0,0.017787441611289978,39.8283,-98.5795
"Newberry County, 45.0",Newberry County,45.0,0.0144,39.8283,-98.5795
"Newport County, 44.0",Newport County,44.0,0.012473158538341522,39.8283,-98.5795
"Newport News City, 51.0",Newport News City,51.0,0.0138,39.8283,-98.5795
"Newton County, 13.0",Newton County,13.0,0.012923158705234528,39.8283,-98.5795
"Newton County, 18.0",Newton County,18.0,0.01324458234012127,39.8283,-98.5795
"Newton County, 28.0",Newton County,28.0,0.012899999999999998,39.8283,-98.5795
"Newton County, 29.0",Newton County,29.0,0.0135,39.8283,-98.5795
"Newton County, 48.0",Newton County,48.0,0.0207,39.8283,-98.5795
"Newton County, 5.0",Newton County,5.0,0.0141,39.8283,-98.5795
"Nez Perce County, 16.0",Nez Perce County,16.0,0.011337443254888058,39.8283,-98.5795
"Niagara County, 36.0",Niagara County,36.0,0.0135,39.8283,-98.5795
"Nicholas County, 21.0",Nicholas County,21.0,0.01423029974102974,39.8283,-98.5795
"Nicholas County, 54.0",Nicholas County,54.0,0.016200000000000003,39.8283,-98.5795
"Nicollet County, 27.0",Nicollet County,27.0,0.0099,39.8283,-98.5795
"Niobrara County, 56.0",Niobrara County,56.0,0.011251728050410748,39.8283,-98.5795
"Noble County, 18.0",Noble County,18.0,0.012023159302771091,39.8283,-98.5795
"Noble County, 39.0",Noble County,39.0,0.020916009321808815,39.8283,-98.5795
"Noble County, 40.0",Noble County,40.0,0.0084,39.8283,-98.5795
"Nobles County, 27.0",Nobles County,27.0,0.0135,39.8283,-98.5795
"Nodaway County, 29.0",Nodaway County,29.0,0.0111,39.8283,-98.5795
"Nolan County, 48.0",Nolan County,48.0,0.012899999999999998,39.8283,-98.5795
"Nome Census Area, 2.0",Nome Census Area,2.0,0.030299999999999997,39.8283,-98.5795
"Norfolk City, 51.0",Norfolk City,51.0,0.0135,39.8283,-98.5795
"Norfolk County, 25.0",Norfolk County,25.0,0.013200000000000002,39.8283,-98.5795
"Norman County, 27.0",Norman County,27.0,0.01078030001372099,39.8283,-98.5795
"North Slope Borough, 2.0",North Slope Borough,2.0,0.010480303317308426,39.8283,-98.5795
"Northampton County, 37.0",Northampton County,37.0,0.0168,39.8283,-98.5795
"Northampton County, 42.0",Northampton County,42.0,0.0147,39.8283,-98.5795
"Northampton County, 51.0",Northampton County,51.0,0.012,39.8283,-98.5795
"Northeastern Connecticut Planning Region, 9.0",Northeastern Connecticut Planning Region,9.0,0.012,39.8283,-98.5795
"Northumberland County, 42.0",Northumberland County,42.0,0.015,39.8283,-98.5795
"Northumberland County, 51.0",Northumberland County,51.0,0.016094587743282318,39.8283,-98.5795
"Northwest Arctic Borough, 2.0",Northwest Arctic Borough,2.0,0.0294,39.8283,-98.5795
"Northwest Hills Planning Region, 9.0",Northwest Hills Planning Region,9.0,0.0102,39.8283,-98.5795
"Norton City, 51.0",Norton City,51.0,0.012299999999999998,39.8283,-98.5795
"Norton County, 20.0",Norton County,20.0,0.0108,39.8283,-98.5795
"Nottoway County, 51.0",Nottoway County,51.0,0.012899999999999998,39.8283,-98.5795
"Nowata County, 40.0",Nowata County,40.0,0.0105,39.8283,-98.5795
"Noxubee County, 28.0",Noxubee County,28.0,0.0177,39.8283,-98.5795
"Nuckolls County, 31.0",Nuckolls County,31.0,0.0073945848271250725,39.8283,-98.5795
"Nueces County, 48.0",Nueces County,48.0,0.0144,39.8283,-98.5795
"Nye County, 32.0",Nye County,32.0,0.022094586864113808,39.8283,-98.5795
"O'Brien County, 19.0",O'Brien County,19.0,0.009,39.8283,-98.5795
"Oakland County, 26.0",Oakland County,26.0,0.011744589544832706,39.8283,-98.5795
"Obion County, 47.0",Obion County,47.0,0.011894581839442253,39.8283,-98.5795
"Ocean County, 34.0",Ocean County,34.0,0.0165,39.8283,-98.5795
"Oceana County, 26.0",Oceana County,26.0,0.02357315458357334,39.8283,-98.5795
"Ochiltree County, 48.0",Ochiltree County,48.0,0.0111,39.8283,-98.5795
"Oconee County, 13.0",Oconee County,13.0,0.0087,39.8283,-98.5795
"Oconee County, 45.0",Oconee County,45.0,0.0144,39.8283,-98.5795
"Oconto County, 55.0",Oconto County,55.0,0.009944586083292961,39.8283,-98.5795
